00.000	00.168
00.100	00.174
00.200	00.192
00.300	00.216
00.400	00.260
00.500	00.304
00.600	00.346
00.700	00.416
00.800	00.486
00.900	00.559
01.000	00.643
01.100	00.746
01.200	00.853
01.300	00.959
01.400	01.073
01.500	01.155
01.600	01.268
01.700	01.433
01.800	01.566
01.900	01.723
02.000	01.877
02.100	02.016
02.200	02.184
02.300	02.349
02.400	02.511
02.500	02.677
02.600	02.848
02.700	03.021
02.800	03.189
02.900	03.349
03.000	03.520
03.100	03.625
03.200	03.802
03.300	03.969
03.400	04.131
03.500	04.319
03.600	04.495
03.700	04.702
03.800	04.857
03.900	05.019
04.000	05.089
04.100	05.195
04.200	05.383
04.300	05.556
04.400	05.665
04.500	05.756
04.600	05.830
04.700	05.976
04.800	06.078
04.900	06.175
05.000	06.266
